----------------------------------------------
*** WARNING ***
Don't use the item ID for anything "proper"!!
It's provided here for completeness's sake, it's different in every world.
----------------------------------------------
Mod name, Registry name, Item ID, Display name
Minecraft, minecraft:dead_tube_coral, 516, Dead Tube Coral
Minecraft, minecraft:dead_tube_coral_block, 497, Dead Tube Coral Block
Minecraft, minecraft:dead_tube_coral_fan, 522, Dead Tube Coral Fan
Minecraft, minecraft:debug_stick, 908, Debug Stick
Minecraft, minecraft:detector_rail, 86, Detector Rail
Minecraft, minecraft:diamond, 578, Diamond
Minecraft, minecraft:diamond_axe, 606, Diamond Axe
Minecraft, minecraft:diamond_block, 182, Block of Diamond
Minecraft, minecraft:diamond_boots, 637, Diamond Boots
Minecraft, minecraft:diamond_chestplate, 635, Diamond Chestplate
Minecraft, minecraft:diamond_helmet, 634, Diamond Helmet
Minecraft, minecraft:diamond_hoe, 607, Diamond Hoe
Minecraft, minecraft:diamond_horse_armor, 863, Diamond Horse Armor
Minecraft, minecraft:diamond_leggings, 636, Diamond Leggings
Minecraft, minecraft:diamond_ore, 181, Diamond Ore
Minecraft, minecraft:diamond_pickaxe, 605, Diamond Pickaxe
Minecraft, minecraft:diamond_shovel, 604, Diamond Shovel
Minecraft, minecraft:diamond_sword, 603, Diamond Sword
Minecraft, minecraft:diorite, 4, Diorite
Minecraft, minecraft:diorite_slab, 555, Diorite Slab
Minecraft, minecraft:diorite_stairs, 542, Diorite Stairs
Minecraft, minecraft:diorite_wall, 300, Diorite Wall
Minecraft, minecraft:dirt, 9, Dirt
Minecraft, minecraft:dispenser, 80, Dispenser
Minecraft, minecraft:dolphin_spawn_egg, 768, Dolphin Spawn Egg
Minecraft, minecraft:donkey_spawn_egg, 769, Donkey Spawn Egg
Minecraft, minecraft:dragon_breath, 892, Dragon's Breath
Minecraft, minecraft:dragon_egg, 273, Dragon Egg
Minecraft, minecraft:dragon_head, 841, Dragon Head
Minecraft, minecraft:dried_kelp, 736, Dried Kelp
Minecraft, minecraft:dried_kelp_block, 676, Dried Kelp Block
Minecraft, minecraft:dropper, 330, Dropper
Minecraft, minecraft:drowned_spawn_egg, 770, Drowned Spawn Egg
Minecraft, minecraft:egg, 682, Egg
Minecraft, minecraft:elder_guardian_spawn_egg, 771, Elder Guardian Spawn Egg
Minecraft, minecraft:elytra, 898, Elytra
Minecraft, minecraft:emerald, 827, Emerald
Minecraft, minecraft:emerald_block, 279, Block of Emerald
Minecraft, minecraft:emerald_ore, 276, Emerald Ore
Minecraft, minecraft:enchanted_book, 848, Enchanted Book
Minecraft, minecraft:enchanted_golden_apple, 651, Enchanted Golden Apple
Minecraft, minecraft:enchanting_table, 269, Enchanting Table
Minecraft, minecraft:end_crystal, 886, End Crystal
Minecraft, minecraft:end_portal_frame, 270, End Portal Frame
Minecraft, minecraft:end_rod, 172, End Rod
Minecraft, minecraft:end_stone, 271, End Stone
Minecraft, minecraft:end_stone_brick_slab, 548, End Stone Brick Slab
Minecraft, minecraft:end_stone_brick_stairs, 534, End Stone Brick Stairs
Minecraft, minecraft:end_stone_brick_wall, 299, End Stone Brick Wall
Minecraft, minecraft:end_stone_bricks, 272, End Stone Bricks
Minecraft, minecraft:ender_chest, 277, Ender Chest
Minecraft, minecraft:ender_eye, 757, Eye of Ender
Minecraft, minecraft:ender_pearl, 744, Ender Pearl
Minecraft, minecraft:enderman_spawn_egg, 772, Enderman Spawn Egg
Minecraft, minecraft:endermite_spawn_egg, 773, Endermite Spawn Egg
Minecraft, minecraft:evoker_spawn_egg, 774, Evoker Spawn Egg
Minecraft, minecraft:experience_bottle, 823, Bottle o' Enchanting
Minecraft, minecraft:farmland, 184, Farmland
Minecraft, minecraft:feather, 617, Feather
Minecraft, minecraft:fermented_spider_eye, 752, Fermented Spider Eye
Minecraft, minecraft:fern, 90, Fern
Minecraft, minecraft:filled_map, 733, Map
Minecraft, minecraft:fire_charge, 824, Fire Charge
Minecraft, minecraft:fire_coral, 510, Fire Coral
Minecraft, minecraft:fire_coral_block, 505, Fire Coral Block
Minecraft, minecraft:fire_coral_fan, 520, Fire Coral Fan
Minecraft, minecraft:firework_rocket, 846, Firework Rocket
Minecraft, minecraft:firework_star, 847, Firework Star
Minecraft, minecraft:fishing_rod, 684, Fishing Rod
Minecraft, minecraft:fletching_table, 940, Fletching Table
Minecraft, minecraft:flint, 646, Flint
Minecraft, minecraft:flint_and_steel, 572, Flint and Steel
Minecraft, minecraft:flower_banner_pattern, 929, Banner Pattern
Minecraft, minecraft:flower_pot, 829, Flower Pot
Minecraft, minecraft:fox_spawn_egg, 775, Fox Spawn Egg
Minecraft, minecraft:furnace, 185, Furnace
Minecraft, minecraft:furnace_minecart, 681, Minecart with Furnace
Minecraft, minecraft:ghast_spawn_egg, 776, Ghast Spawn Egg
Minecraft, minecraft:ghast_tear, 746, Ghast Tear
Minecraft, minecraft:gilded_blackstone, 966, Gilded Blackstone
Minecraft, minecraft:glass, 77, Glass
Minecraft, minecraft:glass_bottle, 750, Glass Bottle
Minecraft, minecraft:glass_pane, 249, Glass Pane
Minecraft, minecraft:glistering_melon_slice, 758, Glistering Melon Slice
Minecraft, minecraft:globe_banner_pattern, 933, Banner Pattern
Minecraft, minecraft:glowstone, 224, Glowstone
Minecraft, minecraft:glowstone_dust, 686, Glowstone Dust
Minecraft, minecraft:gold_block, 136, Block of Gold
Minecraft, minecraft:gold_ingot, 580, Gold Ingot
Minecraft, minecraft:gold_nugget, 747, Gold Nugget
Minecraft, minecraft:gold_ore, 33, Gold Ore
Minecraft, minecraft:golden_apple, 650, Golden Apple
Minecraft, minecraft:golden_axe, 596, Golden Axe
Minecraft, minecraft:golden_boots, 641, Golden Boots
Minecraft, minecraft:golden_carrot, 835, Golden Carrot
Minecraft, minecraft:golden_chestplate, 639, Golden Chestplate
Minecraft, minecraft:golden_helmet, 638, Golden Helmet
Minecraft, minecraft:golden_hoe, 597, Golden Hoe
Minecraft, minecraft:golden_horse_armor, 862, Golden Horse Armor
Minecraft, minecraft:golden_leggings, 640, Golden Leggings
Minecraft, minecraft:golden_pickaxe, 595, Golden Pickaxe
Minecraft, minecraft:golden_shovel, 594, Golden Shovel
Minecraft, minecraft:golden_sword, 593, Golden Sword
Minecraft, minecraft:granite, 2, Granite
Minecraft, minecraft:granite_slab, 551, Granite Slab
Minecraft, minecraft:granite_stairs, 538, Granite Stairs
Minecraft, minecraft:granite_wall, 293, Granite Wall
Minecraft, minecraft:grass, 89, Grass
Minecraft, minecraft:grass_block, 8, Grass Block
Minecraft, minecraft:grass_path, 372, Grass Path
Minecraft, minecraft:gravel, 32, Gravel
Minecraft, minecraft:gray_banner, 877, Gray Banner
Minecraft, minecraft:gray_bed, 723, Gray Bed
Minecraft, minecraft:gray_carpet, 357, Gray Carpet
Minecraft, minecraft:gray_concrete, 471, Gray Concrete
Minecraft, minecraft:gray_concrete_powder, 487, Gray Concrete Powder
Minecraft, minecraft:gray_dye, 703, Gray Dye
Minecraft, minecraft:gray_glazed_terracotta, 455, Gray Glazed Terracotta
Minecraft, minecraft:gray_shulker_box, 439, Gray Shulker Box
Minecraft, minecraft:gray_stained_glass, 386, Gray Stained Glass
Minecraft, minecraft:gray_stained_glass_pane, 402, Gray Stained Glass Pane
Minecraft, minecraft:gray_terracotta, 338, Gray Terracotta
Minecraft, minecraft:gray_wool, 102, Gray Wool
Minecraft, minecraft:green_banner, 883, Green Banner
Minecraft, minecraft:green_bed, 729, Green Bed
Minecraft, minecraft:green_carpet, 363, Green Carpet
Minecraft, minecraft:green_concrete, 477, Green Concrete
Minecraft, minecraft:green_concrete_powder, 493, Green Concrete Powder
Minecraft, minecraft:green_dye, 709, Green Dye
Minecraft, minecraft:green_glazed_terracotta, 461, Green Glazed Terracotta
Minecraft, minecraft:green_shulker_box, 445, Green Shulker Box
Minecraft, minecraft:green_stained_glass, 392, Green Stained Glass
Minecraft, minecraft:green_stained_glass_pane, 408, Green Stained Glass Pane
Minecraft, minecraft:green_terracotta, 344, Green Terracotta
Minecraft, minecraft:green_wool, 108, Green Wool
Minecraft, minecraft:grindstone, 941, Grindstone
Minecraft, minecraft:guardian_spawn_egg, 777, Guardian Spawn Egg
Minecraft, minecraft:gunpowder, 618, Gunpowder
Minecraft, minecraft:hay_block, 349, Hay Bale
Minecraft, minecraft:heart_of_the_sea, 925, Heart of the Sea
Minecraft, minecraft:heavy_weighted_pressure_plate, 319, Heavy Weighted Pressure Plate
Minecraft, minecraft:hoglin_spawn_egg, 778, Hoglin Spawn Egg
Minecraft, minecraft:honey_block, 956, Honey Block
Minecraft, minecraft:honey_bottle, 955, Honey Bottle
Minecraft, minecraft:honeycomb, 952, Honeycomb
Minecraft, minecraft:honeycomb_block, 957, Honeycomb Block
Minecraft, minecraft:hopper, 323, Hopper
Minecraft, minecraft:hopper_minecart, 852, Minecart with Hopper
Minecraft, minecraft:horn_coral, 511, Horn Coral
Minecraft, minecraft:horn_coral_block, 506, Horn Coral Block
Minecraft, minecraft:horn_coral_fan, 521, Horn Coral Fan
Minecraft, minecraft:horse_spawn_egg, 779, Horse Spawn Egg
Minecraft, minecraft:husk_spawn_egg, 780, Husk Spawn Egg
Minecraft, minecraft:ice, 203, Ice
Minecraft, minecraft:infested_chiseled_stone_bricks, 239, Infested Chiseled Stone Bricks
Minecraft, minecraft:infested_cobblestone, 235, Infested Cobblestone
Minecraft, minecraft:infested_cracked_stone_bricks, 238, Infested Cracked Stone Bricks
Minecraft, minecraft:infested_mossy_stone_bricks, 237, Infested Mossy Stone Bricks
Minecraft, minecraft:infested_stone, 234, Infested Stone
Minecraft, minecraft:infested_stone_bricks, 236, Infested Stone Bricks
Minecraft, minecraft:ink_sac, 693, Ink Sac
Minecraft, minecraft:iron_axe, 601, Iron Axe
Minecraft, minecraft:iron_bars, 247, Iron Bars
Minecraft, minecraft:iron_block, 137, Block of Iron
Minecraft, minecraft:iron_boots, 633, Iron Boots
Minecraft, minecraft:iron_chestplate, 631, Iron Chestplate
Minecraft, minecraft:iron_door, 557, Iron Door
Minecraft, minecraft:iron_helmet, 630, Iron Helmet
Minecraft, minecraft:iron_hoe, 602, Iron Hoe
Minecraft, minecraft:iron_horse_armor, 861, Iron Horse Armor
Minecraft, minecraft:iron_ingot, 579, Iron Ingot
Minecraft, minecraft:iron_leggings, 632, Iron Leggings
Minecraft, minecraft:iron_nugget, 906, Iron Nugget
Minecraft, minecraft:iron_ore, 34, Iron Ore
Minecraft, minecraft:iron_pickaxe, 600, Iron Pickaxe
Minecraft, minecraft:iron_shovel, 599, Iron Shovel
Minecraft, minecraft:iron_sword, 598, Iron Sword
Minecraft, minecraft:iron_trapdoor, 348, Iron Trapdoor
Minecraft, minecraft:item_frame, 828, Item Frame
Minecraft, minecraft:jack_o_lantern, 225, Jack o'Lantern
Minecraft, minecraft:jigsaw, 569, Jigsaw Block
Minecraft, minecraft:jukebox, 207, Jukebox
Minecraft, minecraft:jungle_boat, 901, Jungle Boat
Minecraft, minecraft:jungle_button, 308, Jungle Button
Minecraft, minecraft:jungle_door, 561, Jungle Door
Minecraft, minecraft:jungle_fence, 211, Jungle Fence
Minecraft, minecraft:jungle_fence_gate, 255, Jungle Fence Gate
Minecraft, minecraft:jungle_leaves, 72, Jungle Leaves
Minecraft, minecraft:jungle_log, 40, Jungle Log
Minecraft, minecraft:jungle_planks, 18, Jungle Planks
Minecraft, minecraft:jungle_pressure_plate, 194, Jungle Pressure Plate
Minecraft, minecraft:jungle_sapling, 26, Jungle Sapling
Minecraft, minecraft:jungle_sign, 655, Jungle Sign
Minecraft, minecraft:jungle_slab, 141, Jungle Slab
Minecraft, minecraft:jungle_stairs, 282, Jungle Stairs
Minecraft, minecraft:jungle_trapdoor, 229, Jungle Trapdoor
Minecraft, minecraft:jungle_wood, 64, Jungle Wood
Minecraft, minecraft:kelp, 134, Kelp
Minecraft, minecraft:knowledge_book, 907, Knowledge Book
Minecraft, minecraft:ladder, 186, Oak Ladder
Minecraft, minecraft:lantern, 946, Lantern
Minecraft, minecraft:lapis_block, 79, Lapis Lazuli Block
Minecraft, minecraft:lapis_lazuli, 695, Lapis Lazuli
Minecraft, minecraft:lapis_ore, 78, Lapis Lazuli Ore
Minecraft, minecraft:large_fern, 378, Large Fern
Minecraft, minecraft:lava_bucket, 662, Lava Bucket
Minecraft, minecraft:lead, 865, Lead
Minecraft, minecraft:leather, 668, Leather
Minecraft, minecraft:leather_boots, 625, Leather Boots
Minecraft, minecraft:leather_chestplate, 623, Leather Tunic
Minecraft, minecraft:leather_helmet, 622, Leather Cap
Minecraft, minecraft:leather_horse_armor, 864, Leather Horse Armor
Minecraft, minecraft:leather_leggings, 624, Leather Pants
Minecraft, minecraft:lectern, 942, Lectern
Minecraft, minecraft:lever, 189, Lever
Minecraft, minecraft:light_blue_banner, 873, Light Blue Banner
Minecraft, minecraft:light_blue_bed, 719, Light Blue Bed
Minecraft, minecraft:light_blue_carpet, 353, Light Blue Carpet
Minecraft, minecraft:light_blue_concrete, 467, Light Blue Concrete
Minecraft, minecraft:light_blue_concrete_powder, 483, Light Blue Concrete Powder
Minecraft, minecraft:light_blue_dye, 699, Light Blue Dye
Minecraft, minecraft:light_blue_glazed_terracotta, 451, Light Blue Glazed Terracotta
Minecraft, minecraft:light_blue_shulker_box, 435, Light Blue Shulker Box
Minecraft, minecraft:light_blue_stained_glass, 382, Light Blue Stained Glass
Minecraft, minecraft:light_blue_stained_glass_pane, 398, Light Blue Stained Glass Pane
Minecraft, minecraft:light_blue_terracotta, 334, Light Blue Terracotta
Minecraft, minecraft:light_blue_wool, 98, Light Blue Wool
Minecraft, minecraft:light_gray_banner, 878, Light Gray Banner
Minecraft, minecraft:light_gray_bed, 724, Light Gray Bed
Minecraft, minecraft:light_gray_carpet, 358, Light Gray Carpet
Minecraft, minecraft:light_gray_concrete, 472, Light Gray Concrete
Minecraft, minecraft:light_gray_concrete_powder, 488, Light Gray Concrete Powder
Minecraft, minecraft:light_gray_dye, 704, Light Gray Dye
Minecraft, minecraft:light_gray_glazed_terracotta, 456, Light Gray Glazed Terracotta
Minecraft, minecraft:light_gray_shulker_box, 440, Light Gray Shulker Box
Minecraft, minecraft:light_gray_stained_glass, 387, Light Gray Stained Glass
Minecraft, minecraft:light_gray_stained_glass_pane, 403, Light Gray Stained Glass Pane
Minecraft, minecraft:light_gray_terracotta, 339, Light Gray Terracotta
Minecraft, minecraft:light_gray_wool, 103, Light Gray Wool
Minecraft, minecraft:light_weighted_pressure_plate, 318, Light Weighted Pressure Plate
Minecraft, minecraft:lilac, 374, Lilac
Minecraft, minecraft:lily_of_the_valley, 122, Lily of the Valley
Minecraft, minecraft:lily_pad, 263, Lily Pad
Minecraft, minecraft:lime_banner, 875, Lime Banner
Minecraft, minecraft:lime_bed, 721, Lime Bed
Minecraft, minecraft:lime_carpet, 355, Lime Carpet
Minecraft, minecraft:lime_concrete, 469, Lime Concrete
Minecraft, minecraft:lime_concrete_powder, 485, Lime Concrete Powder
Minecraft, minecraft:lime_dye, 701, Lime Dye
Minecraft, minecraft:lime_glazed_terracotta, 453, Lime Glazed Terracotta
Minecraft, minecraft:lime_shulker_box, 437, Lime Shulker Box
Minecraft, minecraft:lime_stained_glass, 384, Lime Stained Glass
Minecraft, minecraft:lime_stained_glass_pane, 400, Lime Stained Glass Pane
Minecraft, minecraft:lime_terracotta, 336, Lime Terracotta
Minecraft, minecraft:lime_wool, 100, Lime Wool
Minecraft, minecraft:lingering_potion, 896, Lingering Uncraftable Potion
Minecraft, minecraft:llama_spawn_egg, 781, Llama Spawn Egg
Minecraft, minecraft:lodestone, 958, Lodestone
Minecraft, minecraft:loom, 928, Loom
Minecraft, minecraft:magenta_banner, 872, Magenta Banner
Minecraft, minecraft:magenta_bed, 718, Magenta Bed
Minecraft, minecraft:magenta_carpet, 352, Magenta Carpet
Minecraft, minecraft:magenta_concrete, 466, Magenta Concrete
Minecraft, minecraft:magenta_concrete_powder, 482, Magenta Concrete Powder
Minecraft, minecraft:magenta_dye, 698, Magenta Dye
Minecraft, minecraft:magenta_glazed_terracotta, 450, Magenta Glazed Terracotta
Minecraft, minecraft:magenta_shulker_box, 434, Magenta Shulker Box
Minecraft, minecraft:magenta_stained_glass, 381, Magenta Stained Glass
Minecraft, minecraft:magenta_stained_glass_pane, 397, Magenta Stained Glass Pane
Minecraft, minecraft:magenta_terracotta, 333, Magenta Terracotta
Minecraft, minecraft:magenta_wool, 97, Magenta Wool
Minecraft, minecraft:magma_block, 424, Magma Block
Minecraft, minecraft:magma_cream, 754, Magma Cream
Minecraft, minecraft:magma_cube_spawn_egg, 782, Magma Cube Spawn Egg
Minecraft, minecraft:map, 834, Empty Map
Minecraft, minecraft:melon, 250, Melon
Minecraft, minecraft:melon_seeds, 738, Melon Seeds
Minecraft, minecraft:melon_slice, 735, Melon Slice
Minecraft, minecraft:milk_bucket, 669, Milk Bucket
Minecraft, minecraft:minecart, 663, Minecart
Minecraft, minecraft:mojang_banner_pattern, 932, Banner Pattern
Minecraft, minecraft:mooshroom_spawn_egg, 783, Mooshroom Spawn Egg
Minecraft, minecraft:mossy_cobblestone, 169, Mossy Cobblestone
Minecraft, minecraft:mossy_cobblestone_slab, 547, Mossy Cobblestone Slab
Minecraft, minecraft:mossy_cobblestone_stairs, 533, Mossy Cobblestone Stairs
Minecraft, minecraft:mossy_cobblestone_wall, 288, Mossy Cobblestone Wall
Minecraft, minecraft:mossy_stone_brick_slab, 545, Mossy Stone Brick Slab
Minecraft, minecraft:mossy_stone_brick_stairs, 531, Mossy Stone Brick Stairs
Minecraft, minecraft:mossy_stone_brick_wall, 292, Mossy Stone Brick Wall
Minecraft, minecraft:mossy_stone_bricks, 241, Mossy Stone Bricks
Minecraft, minecraft:mule_spawn_egg, 784, Mule Spawn Egg
Minecraft, minecraft:mushroom_stem, 246, Mushroom Stem
Minecraft, minecraft:mushroom_stew, 615, Mushroom Stew
Minecraft, minecraft:music_disc_11, 919, Music Disc
Minecraft, minecraft:music_disc_13, 909, Music Disc
Minecraft, minecraft:music_disc_blocks, 911, Music Disc
Minecraft, minecraft:music_disc_cat, 910, Music Disc
Minecraft, minecraft:music_disc_chirp, 912, Music Disc
Minecraft, minecraft:music_disc_far, 913, Music Disc
Minecraft, minecraft:music_disc_mall, 914, Music Disc
Minecraft, minecraft:music_disc_mellohi, 915, Music Disc
Minecraft, minecraft:music_disc_pigstep, 921, Music Disc
Minecraft, minecraft:music_disc_stal, 916, Music Disc
Minecraft, minecraft:music_disc_strad, 917, Music Disc
Minecraft, minecraft:music_disc_wait, 920, Music Disc
Minecraft, minecraft:music_disc_ward, 918, Music Disc
Minecraft, minecraft:mutton, 868, Raw Mutton
Minecraft, minecraft:mycelium, 262, Mycelium
Minecraft, minecraft:name_tag, 866, Name Tag
Minecraft, minecraft:nautilus_shell, 924, Nautilus Shell
Minecraft, minecraft:nether_brick, 849, Nether Brick
Minecraft, minecraft:nether_brick_fence, 267, Nether Brick Fence
Minecraft, minecraft:nether_brick_slab, 154, Nether Brick Slab
Minecraft, minecraft:nether_brick_stairs, 268, Nether Brick Stairs
Minecraft, minecraft:nether_brick_wall, 295, Nether Brick Wall
Minecraft, minecraft:nether_bricks, 264, Nether Bricks
Minecraft, minecraft:nether_gold_ore, 36, Nether Gold Ore
Minecraft, minecraft:nether_quartz_ore, 322, Nether Quartz Ore
Minecraft, minecraft:nether_sprouts, 130, Nether Sprouts
Minecraft, minecraft:nether_star, 844, Nether Star
Minecraft, minecraft:nether_wart, 748, Nether Wart
Minecraft, minecraft:nether_wart_block, 425, Nether Wart Block
Minecraft, minecraft:netherite_axe, 611, Netherite Axe
Minecraft, minecraft:netherite_block, 959, Block of Netherite
Minecraft, minecraft:netherite_boots, 645, Netherite Boots
Minecraft, minecraft:netherite_chestplate, 643, Netherite Chestplate
Minecraft, minecraft:netherite_helmet, 642, Netherite Helmet
Minecraft, minecraft:netherite_hoe, 612, Netherite Hoe
Minecraft, minecraft:netherite_ingot, 581, Netherite Ingot
Minecraft, minecraft:netherite_leggings, 644, Netherite Leggings
Minecraft, minecraft:netherite_pickaxe, 610, Netherite Pickaxe
Minecraft, minecraft:netherite_scrap, 582, Netherite Scrap
Minecraft, minecraft:netherite_shovel, 609, Netherite Shovel
Minecraft, minecraft:netherite_sword, 608, Netherite Sword
Minecraft, minecraft:netherrack, 218, Netherrack
Minecraft, minecraft:note_block, 84, Note Block
Minecraft, minecraft:oak_boat, 667, Oak Boat
Minecraft, minecraft:oak_button, 305, Oak Button
Minecraft, minecraft:oak_door, 558, Oak Door
Minecraft, minecraft:oak_fence, 208, Oak Fence
Minecraft, minecraft:oak_fence_gate, 252, Oak Fence Gate
Minecraft, minecraft:oak_leaves, 69, Oak Leaves
Minecraft, minecraft:oak_log, 37, Oak Log
Minecraft, minecraft:oak_planks, 15, Oak Planks
Minecraft, minecraft:oak_pressure_plate, 191, Oak Pressure Plate
Minecraft, minecraft:oak_sapling, 23, Oak Sapling
Minecraft, minecraft:oak_sign, 652, Oak Sign
Minecraft, minecraft:oak_slab, 138, Oak Slab
Minecraft, minecraft:oak_stairs, 179, Oak Stairs
Minecraft, minecraft:oak_trapdoor, 226, Oak Trapdoor
Minecraft, minecraft:oak_wood, 61, Oak Wood
Minecraft, minecraft:observer, 430, Observer
Minecraft, minecraft:obsidian, 170, Obsidian
Minecraft, minecraft:ocelot_spawn_egg, 785, Ocelot Spawn Egg
Minecraft, minecraft:orange_banner, 871, Orange Banner
Minecraft, minecraft:orange_bed, 717, Orange Bed
Minecraft, minecraft:orange_carpet, 351, Orange Carpet
Minecraft, minecraft:orange_concrete, 465, Orange Concrete
Minecraft, minecraft:orange_concrete_powder, 481, Orange Concrete Powder
Minecraft, minecraft:orange_dye, 697, Orange Dye
Minecraft, minecraft:orange_glazed_terracotta, 449, Orange Glazed Terracotta
Minecraft, minecraft:orange_shulker_box, 433, Orange Shulker Box
Minecraft, minecraft:orange_stained_glass, 380, Orange Stained Glass
Minecraft, minecraft:orange_stained_glass_pane, 396, Orange Stained Glass Pane
Minecraft, minecraft:orange_terracotta, 332, Orange Terracotta
Minecraft, minecraft:orange_tulip, 117, Orange Tulip
Minecraft, minecraft:orange_wool, 96, Orange Wool
Minecraft, minecraft:oxeye_daisy, 120, Oxeye Daisy
Minecraft, minecraft:packed_ice, 368, Packed Ice
Minecraft, minecraft:painting, 649, Painting
Minecraft, minecraft:panda_spawn_egg, 786, Panda Spawn Egg
Minecraft, minecraft:paper, 677, Paper
Minecraft, minecraft:parrot_spawn_egg, 787, Parrot Spawn Egg
Minecraft, minecraft:peony, 376, Peony
Minecraft, minecraft:petrified_oak_slab, 150, Petrified Oak Slab
Minecraft, minecraft:phantom_membrane, 923, Phantom Membrane
Minecraft, minecraft:phantom_spawn_egg, 788, Phantom Spawn Egg
Minecraft, minecraft:pig_spawn_egg, 789, Pig Spawn Egg
Minecraft, minecraft:piglin_banner_pattern, 934, Banner Pattern
Minecraft, minecraft:piglin_brute_spawn_egg, 791, Piglin Brute Spawn Egg
Minecraft, minecraft:piglin_spawn_egg, 790, Piglin Spawn Egg
Minecraft, minecraft:pillager_spawn_egg, 792, Pillager Spawn Egg
Minecraft, minecraft:pink_banner, 876, Pink Banner
Minecraft, minecraft:pink_bed, 722, Pink Bed
Minecraft, minecraft:pink_carpet, 356, Pink Carpet
Minecraft, minecraft:pink_concrete, 470, Pink Concrete
Minecraft, minecraft:pink_concrete_powder, 486, Pink Concrete Powder
Minecraft, minecraft:pink_dye, 702, Pink Dye
Minecraft, minecraft:pink_glazed_terracotta, 454, Pink Glazed Terracotta
Minecraft, minecraft:pink_shulker_box, 438, Pink Shulker Box
Minecraft, minecraft:pink_stained_glass, 385, Pink Stained Glass
Minecraft, minecraft:pink_stained_glass_pane, 401, Pink Stained Glass Pane
Minecraft, minecraft:pink_terracotta, 337, Pink Terracotta
Minecraft, minecraft:pink_tulip, 119, Pink Tulip
Minecraft, minecraft:pink_wool, 101, Pink Wool
Minecraft, minecraft:piston, 94, Piston
Minecraft, minecraft:player_head, 838, Player Head
Minecraft, minecraft:podzol, 11, Podzol
Minecraft, minecraft:poisonous_potato, 833, Poisonous Potato
Minecraft, minecraft:polar_bear_spawn_egg, 793, Polar Bear Spawn Egg
Minecraft, minecraft:polished_andesite, 7, Polished Andesite
Minecraft, minecraft:polished_andesite_slab, 554, Polished Andesite Slab
Minecraft, minecraft:polished_andesite_stairs, 541, Polished Andesite Stairs
Minecraft, minecraft:polished_basalt, 222, Polished Basalt
Minecraft, minecraft:polished_blackstone, 967, Polished Blackstone
Minecraft, minecraft:polished_blackstone_brick_slab, 972, Polished Blackstone Brick Slab
Minecraft, minecraft:polished_blackstone_brick_stairs, 973, Polished Blackstone Brick Stairs
Minecraft, minecraft:polished_blackstone_brick_wall, 303, Polished Blackstone Brick Wall
Minecraft, minecraft:polished_blackstone_bricks, 971, Polished Blackstone Bricks
Minecraft, minecraft:polished_blackstone_button, 313, Polished Blackstone Button
Minecraft, minecraft:polished_blackstone_pressure_plate, 199, Polished Blackstone Pressure Plate
Minecraft, minecraft:polished_blackstone_slab, 968, Polished Blackstone Slab
Minecraft, minecraft:polished_blackstone_stairs, 969, Polished Blackstone Stairs
Minecraft, minecraft:polished_blackstone_wall, 302, Polished Blackstone Wall
Minecraft, minecraft:polished_diorite, 5, Polished Diorite
Minecraft, minecraft:polished_diorite_slab, 546, Polished Diorite Slab
Minecraft, minecraft:polished_diorite_stairs, 532, Polished Diorite Stairs
Minecraft, minecraft:polished_granite, 3, Polished Granite
Minecraft, minecraft:polished_granite_slab, 543, Polished Granite Slab
Minecraft, minecraft:polished_granite_stairs, 529, Polished Granite Stairs
Minecraft, minecraft:popped_chorus_fruit, 888, Popped Chorus Fruit
Minecraft, minecraft:poppy, 112, Poppy
Minecraft, minecraft:porkchop, 647, Raw Porkchop
Minecraft, minecraft:potato, 831, Potato
Minecraft, minecraft:potion, 749, Uncraftable Potion
Minecraft, minecraft:powered_rail, 85, Powered Rail
Minecraft, minecraft:prismarine, 411, Prismarine
Minecraft, minecraft:prismarine_brick_slab, 160, Prismarine Brick Slab
Minecraft, minecraft:prismarine_brick_stairs, 415, Prismarine Brick Stairs
Minecraft, minecraft:prismarine_bricks, 412, Prismarine Bricks
Minecraft, minecraft:prismarine_crystals, 854, Prismarine Crystals
Minecraft, minecraft:prismarine_shard, 853, Prismarine Shard
Minecraft, minecraft:prismarine_slab, 159, Prismarine Slab
Minecraft, minecraft:prismarine_stairs, 414, Prismarine Stairs
Minecraft, minecraft:prismarine_wall, 290, Prismarine Wall
Minecraft, minecraft:pufferfish, 690, Pufferfish
Minecraft, minecraft:pufferfish_bucket, 670, Bucket of Pufferfish
Minecraft, minecraft:pufferfish_spawn_egg, 794, Pufferfish Spawn Egg
Minecraft, minecraft:pumpkin, 216, Pumpkin
Minecraft, minecraft:pumpkin_pie, 845, Pumpkin Pie
Minecraft, minecraft:pumpkin_seeds, 737, Pumpkin Seeds
Minecraft, minecraft:purple_banner, 880, Purple Banner
Minecraft, minecraft:purple_bed, 726, Purple Bed
Minecraft, minecraft:purple_carpet, 360, Purple Carpet
Minecraft, minecraft:purple_concrete, 474, Purple Concrete
Minecraft, minecraft:purple_concrete_powder, 490, Purple Concrete Powder
Minecraft, minecraft:purple_dye, 706, Purple Dye
Minecraft, minecraft:purple_glazed_terracotta, 458, Purple Glazed Terracotta
Minecraft, minecraft:purple_shulker_box, 442, Purple Shulker Box
Minecraft, minecraft:purple_stained_glass, 389, Purple Stained Glass
Minecraft, minecraft:purple_stained_glass_pane, 405, Purple Stained Glass Pane
Minecraft, minecraft:purple_terracotta, 341, Purple Terracotta
Minecraft, minecraft:purple_wool, 105, Purple Wool
